Item Number,Long Description,Short Description,Product Number,PriceOB,ALL,STMARIA,SALINA,WAREHOUSE,STMWH,REPAIR,RMA,ADJ_REPAIR,ADJ_RMA,Last Received Date,Last Sold Date,Cost,Price,Margin
5010283,Arctic MX-6 Thermal Comp 2g,AVTCP00079A,AVTCP00079A,19.99,0,0,0,0,0,0,0,0,0,2024-03-19,2025-03-12,10.58,18.86,43.9
5010284,Zebra Label 2.25x1.25 1135 lbl,ECOTHERM14103-4,ECOTHERM14103-4,39.99,0,0,0,0,0,0,0,0,0,2024-03-19,2025-06-24,22.24,37.73,41
5010285,Logitech Pop Wls Mouse Rose,910-006545,910-006545,79.99,7,3,4,0,0,0,0,0,0,2024-04-19,2026-03-10,52.06,75.46,31
5010286,Logitech Pop Wls Mouse Yellow,910-006543,910-006543,69.99,6,3,3,0,0,0,0,0,0,2024-04-19,2026-03-07,48.79,66.03,26.1
5010287,Logitech MX Anywhere 3S Mouse,910-006934,910-006934,239.99,13,5,6,2,0,0,0,0,0,2026-02-24,2025-12-22,143.83,226.41,36.5
5010288,Logitech M350S Wls Mouse White,910-007047,910-007047,69.99,8,3,5,0,0,0,0,0,0,2026-02-23,2026-03-11,38.19,66.03,42.2
5010289,Logitech Lift Wireless Mouse W,910-006469,910-006469,179.99,7,2,4,1,0,0,0,0,0,2026-02-24,2025-07-28,111.64,169.8,34.3
5010290,Logitech G502 X Mouse BK,910-006136,910-006136,269.99,16,6,6,4,0,0,0,0,0,2026-02-24,2026-01-26,161.11,254.71,36.7
5010291,Logitech Spotlight Presenter,910-004654,910-004654,289.99,4,1,3,0,0,0,0,0,0,2026-02-24,2025-11-06,172.36,273.58,37
5010292,Logitech Pro X Superlight 2,910-006628,910-006628,439.98,0,0,0,0,0,0,0,0,0,2024-04-19,2025-08-20,294.44,415.08,29.1
5010293,Linksys Hydra Pro 6 Router,MR5500,MR5500,629.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-04-23,421.03,594.33,29.2
5010294,Linksys Atlas 6 Router 2pc,MX2002,MX2002,679.99,0,0,0,0,0,0,0,0,0,2024-04-19,2024-12-14,453.49,641.5,29.3
5010295,BlowOff Duster 152 A-8 8 OZ,BLO-8226,BLO-8226,14.99,354,39,51,252,12,0,0,0,0,2024-04-19,2026-04-18,9.16,14.14,35.2
5010296,Fire HD 8 (2022 12Gen) 32GB BK,B09BG5LXWJ,B09BG5LXWJ,209.99,0,0,0,0,0,0,0,0,0,2024-04-19,2026-03-13,139.83,198.1,29.4
5010297,Brother P-Touch PT-H110,PT-H110,PT-H110,99.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-01-17,63.21,94.33,33
5010298,APC Smart-UPS C1500 230V,SMC1500IC,SMC1500IC,1999.99,5,2,3,0,0,0,0,0,0,2024-04-19,2024-12-13,1768.37,1886.78,6.3
5010299,Logitech M110 Mouse USB BK,910-006756,910-006756,19.99,0,0,0,0,0,0,0,0,0,2025-08-01,2025-10-09,11.56,18.86,38.7
5010300,Logitech H390 USB Headset WH,981-001285,981-001285,79.99,20,5,3,12,0,0,0,0,0,2026-02-23,2026-04-18,38.05,75.46,49.6
5010301,Logitech H390 USB Headset Rose,981-001280,981-001280,69.99,10,3,3,4,0,0,0,0,0,2026-02-23,2026-04-14,38.05,66.03,42.4
5010302,Kingston Lanyard,FA-LYD-100P-TW,FA-LYD-100P-TW,1.99,0,0,0,0,0,0,0,0,-1,2024-04-19,2025-04-14,1.05,1.88,44.1
5010303,Tzumi Powerbank 10000mAh,7653,7653,69.99,11,6,5,0,0,0,0,0,0,2026-03-27,2026-04-15,32.33,66.03,51
5010304,Tzumi Powerbank 20000mAh,8683,8683,99.99,9,6,3,0,0,0,0,0,-2,2026-03-27,2026-04-17,52.67,94.33,44.2
5010305,Xtreme USB-C Power Bank BK,XBB8 0174 BK,XBB8 0174 BK,39.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-08-14,23.7,37.73,37.2
5010306,Xtreme USB-C Power Bank WT,XBB8 0174 WT,XBB8 0174 WT,39.99,0,0,0,0,0,0,0,0,-1,2024-04-19,2025-12-18,23.7,37.73,37.2
5010307,Tzumi Travel Adaptor,8481,8481,39.99,0,0,0,0,0,0,0,0,-1,2026-01-05,2026-02-03,24,37.73,36.4
5010308,Xtreme USB Type-C Charger WT,XHC8-1028 WT,XHC8-1028 WT,29.99,0,0,0,0,0,0,0,0,0,2024-04-19,2024-11-01,18.21,28.29,35.6
5010309,Tzumi Adapt. Lightning to Aux,7486,7486,19.99,0,0,0,0,0,0,0,0,-1,2024-09-24,2025-04-29,11.07,18.86,41.3
5010310,TZUMI Wireless Charging Pad,5352,5352,39.99,0,0,0,0,0,0,0,0,-1,2024-09-24,2025-01-07,23.38,37.73,38
5010311,iHome XT-96 wrls Earbuds BK,HM AU BE 236 BK,HM AU BE 236 BK,79.99,0,0,0,0,0,0,0,0,-2,2024-09-24,2025-10-24,47.96,75.46,36.4
5010312,iHome XT-96 Wrls Earbuds WT,HM AU BE 236 WT,HM AU BE 236 WT,79.99,5,0,0,0,0,0,5,0,-5,2024-04-19,2026-01-12,47.34,75.46,37.3
5010313,iHome XT-96 wrls Earbuds GY,HM AU BE 236 GY,HM AU BE 236 GY,79.99,0,0,0,0,0,0,0,0,-6,2024-04-19,2026-01-13,47.34,75.46,37.3
5010314,iHome BT True Wireless Buds PK,HM AU BE 213 PK,HM AU BE 213 PK,79.99,0,0,0,0,0,0,0,0,-1,2024-04-19,2024-07-15,44.91,75.46,40.5
5010315,RECON 3.5mm Earbuds RD,XEB9 0120 RD,XEB9 0120 RD,9.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-09-17,6.06,9.42,35.7
5010316,Xtreme 5-1 LED Desk Lamp,XLP7 1008,XLP7 1008,79.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-02-11,46.04,75.46,39
5010317,Monster HDMI Cable 6FT Green,MHV1 1026 GR,MHV1 1026 GR,19.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-08-12,10.93,18.86,42
5010318,Beelink SER6 6900HX,SER6 6900HX,SER6 6900HX,1499.98,0,0,0,0,0,0,0,0,0,2024-04-15,2024-11-18,843.77,1415.08,40.4
5010319,Xtreme HDMI Cable 6ft 4k,XHV1-1034-BLK,XHV1-1034-BLK,14.99,0,0,0,0,0,0,0,0,0,2024-04-19,2025-01-14,6.06,14.14,57.1
5010320,Arcade1Up Fast & Furious,ARCADE1UP F&F,ARCADE1UP F&F,1799.99,1,0,1,0,0,0,0,0,0,2024-04-19,,1326.14,1698.1,21.9
5010321,Xbox Wrls Controller White,QAS-00007,QAS-00007,159.99,0,0,0,0,0,0,0,0,0,2024-04-23,2025-02-15,116.71,150.93,22.7
5010322,Xbox Wrls Controller Black,QAT-00007,QAT-00007,159.99,0,0,0,0,0,0,0,0,0,2024-04-23,2024-11-30,116.71,150.93,22.7
5010323,Panasonic CR2025 3 V Lithium,Panasonic CR202,Panasonic CR2025,3.99,53,20,33,0,0,0,0,0,0,2026-03-27,2026-03-27,1.56,3.76,58.5
5010324,ACDelco AAA Bat Alk 5pc,ACDelco AAA Bat,ACDelco AAA Batteries,3.99,0,0,0,0,0,0,0,0,0,2024-04-23,2024-08-21,2.74,3.76,27.1
5010325,ACDelco AA Bat Alk 5pc,ACDelco AA Bat,ACDelco AA Batteries,6.99,48,12,32,4,0,0,0,0,0,2025-07-25,2026-04-20,2.55,6.59,61.3
5010326,GD Brand Thermal Paste GD900-1,GD-900-1-SY1,GD-900-1-SY1,1.99,46,0,46,0,0,0,0,0,0,2025-11-18,2026-04-02,0.75,1.88,60.1
5010327,Rocoren Cable Organizer,Rocoren Kabel O,Rocoren Kabel Organisator,9.99,24,5,9,9,1,0,0,0,0,2024-10-18,2026-04-20,3.13,9.42,66.8
5010328,Energizer 2032 CR2032 1's,ECRN2032,ECRN2032,3.99,182,45,47,90,0,0,0,0,0,2026-04-03,2026-04-20,1.62,3.76,56.9
5010329,Energizer Alkaline 9v,Energizer Alkal,Energizer Alkaline 9v,6.99,115,23,28,64,0,0,0,0,-1,2024-08-14,2026-04-10,3,6.59,54.5
5010330,USB Printer cable 6ft,USB Printer cab,USB Printer cable 6ft,9.99,0,0,0,0,0,0,0,0,0,,2024-08-21,2.31,9.42,75.5
5010331,Asus ROG Ally Gaming Console,RC71L-ALLY.Z1,RC71L-ALLY.Z1_512,1599.99,2,0,0,0,0,1,1,0,-1,2024-05-07,2026-01-07,998.34,1509.42,33.9
5010332,Logitech Mouse Pad Graphite,956-000035,956-000035,24.99,11,6,5,0,0,0,0,0,0,2026-02-23,2026-04-21,13.78,23.58,41.6
5010333,Logitech M170 Wrls Mouse BL/GY,910-006863,910-006863,29.99,0,0,0,0,0,0,0,0,0,2025-08-01,2026-04-15,16.47,28.29,41.8
5010334,Grandstream GWN7701M 8p Switch,GWN7701M,GWN7701M,199.99,28,9,6,13,0,0,0,0,0,2024-07-10,2025-10-02,129.05,188.67,31.6
5010335,Grandstream GWN7002 Router,GWN7002,GWN7002,179.99,3,2,1,0,0,0,0,0,0,2025-04-07,2026-04-20,116.46,169.8,31.4
5010336,Grandstream GWN7700M 5p Switch,GWN7700M,GWN7700M,129.99,27,10,5,12,0,0,0,0,0,2024-05-07,2025-08-29,82.52,122.63,32.7
5010337,Grandstream GWN7700P 5p Switch,GWN7700P,GWN7700P,79.99,20,6,8,6,0,0,0,0,0,2026-03-20,2026-04-20,42.42,75.46,43.8
5010338,Ubiquiti U6+ Access Point,U6+,U6+,390,7,5,2,0,0,0,0,0,0,2025-09-19,2026-04-09,222.68,367.92,39.5
5010339,Ubiquiti NanoStation 5AC-US,LOCO5AC-US,LOCO5AC-US,149.99,0,0,0,0,0,0,0,0,0,2024-05-07,2025-02-22,97.89,141.5,30.8
5010340,HP DeskJet 2875 AiO,588S4A#AKY,588S4A#AKY,169.98,574,20,56,430,54,14,0,0,0,2026-03-06,2026-04-22,103.46,160.36,35.5
5010341,HP LaserJet M111w Printer,7MD68A#BGJ,7MD68A#BGJ,299.99,5,1,4,0,0,0,0,0,0,2025-10-27,2026-04-22,185.77,283.01,34.4
5010342,Sharp H-60 BT Headphones,SHARP330125,SHARP330125,69.99,0,0,0,0,0,0,0,0,-2,2024-05-28,2024-08-12,43.16,66.03,34.6
5010343,"Acer EK271 27"" FHD Monitor",UM.HE1AA.E01,UM.HE1AA.E01,349.99,1,0,0,0,0,0,1,0,0,2024-07-10,2025-07-14,205.18,330.18,37.9
5010344,"Acer V226HQL 21.5"" FHD Monitor",UM.WV6AA.H01,UM.WV6AA.H01,209.99,0,0,0,0,0,0,0,0,-1,2024-07-10,2025-02-15,118.14,198.1,40.4
5010345,Samsung GalaxyTab A7 Silver,T220NZSBXAR-S,T220NZSBXAR-S,359.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-10-25,212.66,339.61,37.4
5010346,Samsung GalaxyTab A7 Gray,T220NZAPXA-D,T220NZAPXA-D,359.99,1,0,0,0,0,1,0,0,0,2024-05-28,2025-11-08,212.66,339.61,37.4
5010347,Argom 20W Type-C Charger WT,ARG-AC-0110WT,ARG-AC-0110WT,19.99,0,0,0,0,0,0,0,0,-4,2024-12-23,2025-07-19,9.13,18.86,51.6
5010348,Argom 2X Charger Type-C 40 WT,ARG-AC-0132WT,ARG-AC-0132WT,29.99,0,0,0,0,0,0,0,0,-1,2024-12-23,2025-10-07,15.98,28.29,43.5
5010349,ARGOM 45W VOLTA P5 Charger BK,ARG-AC-0134BK,ARG-AC-0134BK,34.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-03-01,21.58,33.01,34.6
5010350,ARGOM 65W VOLTA P7 Charger BK,ARG-AC-0125BK,ARG-AC-0125BK,44.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-11-29,27.26,42.44,35.8
5010351,Argom 15W Vortex M2 Wrls Charg,ARG-AC-0161BK,ARG-AC-0161BK,34.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-05-17,21.47,33.01,35
5010352,Argom Cell Phone Car Mount BK,ARG-AC-0305,ARG-AC-0305,9.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-01-17,6.32,9.42,32.9
5010353,Argom Mouse Pad 350x444 BK,ARG-AC-1226BK,ARG-AC-1226BK,10.99,17,3,2,9,3,0,0,0,0,2024-05-28,2026-04-11,6.93,10.37,33.2
5010354,"Argom 15.6"" Elevation Backp BK",ARG-BP-0718BK,ARG-BP-0718BK,34.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-12-18,22.89,33.01,30.7
5010355,"Argom Dual Mon 32"" Desk Mnt BK",ARG-BR-1603,ARG-BR-1603,79.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-09-05,43.16,75.46,42.8
5010356,Argom TV CEIL MNT 70 600x400,ARG-BR-1626,ARG-BR-1626,129.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-12-13,84.05,122.63,31.5
5010357,Argom Type-C - C 6 Ft Cable BK,ARG-CB-0070BK,ARG-CB-0070BK,9.99,0,0,0,0,0,0,0,0,0,2024-12-23,2025-04-05,5.25,9.42,44.3
5010358,Argom Type-C/Lightning 6 Ft WT,ARG-CB-0072WT,ARG-CB-0072WT,14.99,0,0,0,0,0,0,0,0,-3,2024-12-23,2025-05-15,8.1,14.14,42.7
5010359,Argom 1 Axes 4in1 Dual HDMI Ad,ARG-UB-0182,ARG-UB-0182,59.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-10-15,32.25,56.59,43
5010360,Argom / Beats Wrls BT Speaker,ARG-SP-3137BK,ARG-SP-3137BK,199.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-10-02,70.42,188.67,62.7
5010361,"Argom Dual Mon 32"" Desk Mnt BK",ARG-BR-1605,ARG-BR-1605,79.99,0,0,0,0,0,0,0,0,-1,2024-12-23,2025-02-22,45.62,75.46,39.5
5010362,Fire HD10 2021 Leather Case BK,GenFHD102021,GenFHD102021,49.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-10-22,27.6,47.16,41.5
5010363,Dymo LetraTag LT-100H Label M,1749027,1749027,109.99,0,0,0,0,0,0,0,0,0,2024-05-28,2024-10-23,72.84,103.76,29.8
5010364,Fire HD7 2022 Leather Case BK,GenFHD72022,GenFHD72022,39.99,0,0,0,0,0,0,0,0,0,2024-05-28,2026-03-02,23.01,37.73,39
5010365,Fire HD8 2022 Leather Case BK,GenFHD82022,GenFHD82022,39.99,18,7,11,0,0,0,0,0,0,2024-05-28,2026-02-03,17.72,37.73,53
5010366,Fire HD8 2022 Leather Case BK,GenFHD82022FLP,GenFHD82022FLP,39.99,0,0,0,0,0,0,0,0,0,2024-05-28,2026-01-08,17.97,37.73,52.4
5010367,Fire HD8 2020 Anti-fall,GenFHD82020,GenFHD82020,49.99,0,0,0,0,0,0,0,0,0,2024-05-28,2026-02-21,27.29,47.16,42.1
5010368,"Betckey 2.4"" x 3.9"" DK-1202",DK-1202,DK-1202,15.98,14,7,7,0,0,0,0,0,0,2025-10-29,2026-04-01,9.81,15.08,34.9
5010369,"Betckey DK-2205 2.4"" x 100'",DK-2205,DK-2205,9.99,29,12,17,0,0,0,0,0,0,2026-03-06,2025-09-05,7.25,9.42,23
5010370,"Betckey 2.25"" x 1.2"" Zebra",ThermalLabels,ThermalLabels,13.99,0,0,0,0,0,0,0,0,0,2025-06-03,2026-01-07,9.13,13.2,30.8
5010371,Fire HD7 2020 Anti-fall,GenFHD72020,GenFHD72020,49.99,0,0,0,0,0,0,0,0,0,2024-05-28,2025-08-01,27.29,47.16,42.1
5010372,KlipX KTE-750WH Edgebuds White,KTE-750WH,KTE-750WH,89.99,3,0,3,0,0,0,0,0,0,2024-07-12,2026-01-09,41.32,84.9,51.3
5010373,Forza Surge Protector 5 OUT,FSP-512USBW,FSP-512USBW,49.99,43,3,4,32,4,0,0,0,0,2025-06-17,2026-03-25,23.39,47.16,50.4
5010374,"KlipX Laptop Backpack 15.6"" GB",KNB-901GB,KNB-901GB,139.99,0,0,0,0,0,0,0,0,-1,2025-06-17,2025-11-10,62.31,132.07,52.8
5010375,KlipX Voxcom Wired Headset,KCH-750,KCH-750,75,19,2,3,13,1,0,0,0,0,2025-06-17,2026-04-15,40.95,70.75,42.1
5010376,Nexxt Smart Wi-Fi power strip,NHP-E610,NHP-E610,84.99,19,4,4,11,0,0,0,0,0,2024-07-12,2026-03-31,53.02,80.18,33.9
5010377,Nexxt F/UTP Cat6 Outdoor Box,PCGUCC6FTBK,PCGUCC6FTBK,549.99,0,0,0,0,0,0,0,0,0,2024-07-12,2025-09-11,352.52,518.86,32.1
5010378,Nexxt PowerStrip Rackmount 8,NPD-21U8U15A,NNPD-21U8U15A,125,8,1,4,3,0,0,0,0,0,2024-07-12,2026-02-02,81.69,117.92,30.7
5010379,KlipX KlearCom Wired Headset,KCH-510,KCH-510,39.99,17,4,3,8,2,0,0,0,0,2026-03-06,2026-04-16,23.4,37.73,38
5010380,Primus Thronos Gam Chair BK/RD,PCH-202RD,PCH-202RD,549.99,0,0,0,0,0,0,0,0,0,2024-07-12,2025-06-23,359.38,518.86,30.7
5010381,XTech HDMI Cable M/M 50ft,XTC-383,XTC-383,34.99,6,0,4,2,0,0,0,0,0,2026-03-06,2026-04-22,18.69,33.01,43.4
5010382,XTech USB 3.0 to RJ-45 adapt,XTC-376,XTC-376,29.99,15,7,4,4,0,0,0,0,0,2026-03-06,2026-04-22,14.75,28.29,47.9
5010383,Nexxt Bolt AX1800 True Mesh 2P,NCM-X18002PK,NCM-X18002PK,199.99,3,0,0,0,0,0,3,0,0,2025-06-17,2025-12-20,125.78,188.67,33.3
5010384,Nexxt UTP Cat5E Box 100m,AB355NXT41,AB355NXT41,119.99,4,2,2,0,0,0,0,0,0,2026-03-06,2025-11-18,61.86,113.2,45.4
5010385,Nexxt Bolt AX1800 True Mesh,NCM-X1800,NCM-X1800,119.99,1,0,0,0,0,0,1,0,-1,2025-06-17,2026-04-01,69.49,113.2,38.6
5010386,Nexxt Cat5E U/UTP CMX Indoor,AB355NXT45,AB355NXT45,209.99,0,0,0,0,0,0,0,0,0,2024-07-12,2025-09-03,136.61,198.1,31
5010387,Primus Ethos Condens Microph,PMI-301,PMI-301,109.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-05-02,62.07,103.76,40.2
5010388,Nexxt Naxos501-G 5p Switch,NSW-N501G,NSW-N501G,34.99,43,18,20,5,0,0,0,0,0,2026-03-06,2026-04-10,19.47,33.01,41
5010389,KlipX KTE-750WH Edgebuds Black,KTE-750BK,KTE-750BK,89.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-09-10,52.52,84.9,38.1
5010390,HP Smart Tank 520 AiO,1F3W2A#AKY,1F3W2A#AKY,409.99,1,0,0,0,0,1,0,0,0,2024-12-02,2024-12-04,236.78,386.78,38.8
5010391,NASA Gaming Chair GA002US-R,NASA-GA002US-R,NASA-GA002US-R,699.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-01-20,454.73,660.37,31.1
5010392,"Acer SB242Y E 23.8"" Monitor",UM.QS2AA.H01,UM.QS2AA.H01,249.99,0,0,0,0,0,0,0,0,-2,2024-07-10,2024-11-21,161.67,235.84,31.4
5010393,Brother TZe-231 lbl 12mm WH/BK,TZE231,TZE231,34.99,25,10,10,5,0,0,0,0,0,2026-02-05,2025-03-25,5.59,33.01,83.1
5010395,Ubiquiti LiteAP AC LAP-120-US,LAP-120,LAP-120,279.99,18,4,4,10,0,0,0,0,0,2026-03-20,2026-04-22,187.13,264.14,29.2
5010396,Ubiquiti Lite 8 PoE Switch,USW-Lite-8-POE,USW-Lite-8-POE,369.99,16,5,3,8,0,0,0,0,0,2026-04-03,2026-04-08,244.71,349.05,29.9
5010397,Grandstream Fiber Module,R-MM850-300M-10,R-MM850-300M-10G,49.99,38,11,8,19,0,0,0,0,0,2025-08-01,2025-10-02,33.09,47.16,29.8
5010398,Kingston DTXON/64GB DataTravel,DTXON/64GB,DTXON/64GB,11.99,0,0,0,0,0,0,0,0,0,2025-06-20,2025-08-11,6.81,11.31,39.8
5010399,Kingston DTXON/128GB DataTrav,DTXON/128GB,DTXON/128GB,19.99,0,0,0,0,0,0,0,0,0,2025-06-20,2026-01-02,11.41,18.86,39.5
5010400,Kingston DTXON/256GB DataTrav,DTXON/256GB,DTXON/256GB,49.99,0,0,0,0,0,0,0,0,0,2025-06-20,2025-10-23,26.6,47.16,43.6
5010401,"Samsung G5 Odyssey 32"" Monitor",LC32G55TQBNXZA,LC32G55TQBNXZA,699.99,0,0,0,0,0,0,0,0,0,2024-07-10,2024-12-13,433.05,660.37,34.4
5010402,"Samsung 27"" G4 Odyssey Monitor",LS27BG402ENXGO,LS27BG402ENXGO,599.99,4,1,3,0,0,0,0,0,0,2026-03-27,2026-04-10,345.93,566.03,38.9
5010403,"Samsung M5 Smart 32"" Monitor",LS32BM500ENXGO,LS32BM500ENXGO,719.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-05-07,474.29,679.24,30.2
5010404,Xiaomi Monitor A24i,ELA5448US,ELA5448US,229.99,0,0,0,0,0,0,0,0,0,2024-07-10,2024-08-16,134.04,216.97,38.2
5010405,"Xiaomi Monitor A27i 27""",ELA5377US,ELA5377US,340,0,0,0,0,0,0,0,0,0,2024-07-10,2025-01-25,200.03,320.75,37.6
5010406,"Lenovo V14 G3 IAP 14"" Ci7 W11P",82TS00JGUS,82TS00JGUS,1399.97,0,0,0,0,0,0,0,0,0,2024-07-10,2025-09-30,896.23,1320.73,32.1
5010408,HP Z2 G9 Ci9 Workstation,1VK-001E-4T238,1VK-001E-4T238,6399.98,0,0,0,0,0,0,0,0,0,2024-07-04,2024-07-05,4259.75,6037.72,29.4
5010409,Polaroid Zink Paper 3.5 x 4.25,Zink Paper,Zink Paper,69.99,0,0,0,0,0,0,0,0,0,,2024-06-26,41.98,66.03,36.4
5010410,Lenovo Ideapad 15inch Ryzen 5,82XQ008GIN,82XQ008GIN,999.99,0,0,0,0,0,0,0,-4,0,2024-07-12,2024-08-30,654.34,943.39,30.6
5010411,HP 15-FC0037 Ryzen 5,7W6H6UA#ABA,7W6H6UA#ABA,1099.99,1,0,0,0,0,1,0,0,0,2025-02-15,2025-03-06,676.95,1037.73,34.8
5010412,Dell Inspiron 3511 Ci7 BK,T40HF,T40HF,1799.99,2,0,1,0,0,1,0,0,0,2024-07-12,2026-04-14,1182.23,1698.1,30.4
5010413,"MSI Modern 15.6"" Ci9 BK",MOD15H13010,MOD15H13010,2499.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-11-07,1553.56,2358.48,34.1
5010414,"Dell Inspiron 15.6"" Ryzen 5 BK",G64RK,G64RK,1199.99,0,0,0,0,0,0,0,-1,0,2024-07-12,2024-08-08,728.61,1132.07,35.6
5010415,HP ProDesk 600 G6 Ci5,34A89UC#ABA,34A89UC#ABA,1299.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-11-29,772.77,1226.41,37
5010416,"Acer Aspire 15"" 3 Ryzen 5 Touc",NX.KHDAA.001,NX.KHDAA.001,1199.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-10-19,718.57,1132.07,36.5
5010417,"HP 17-CP3035 17.3"" R5 SV Touch",7G767UA#ABA,7G767UA#ABA,1499.98,0,0,0,0,0,0,0,0,0,2024-07-12,2024-08-20,991.55,1415.08,29.9
5010418,"Lenovo FLEX 5 16"" Ci7 TCH GY",82R80022US,82R80022US,1799.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-12-05,1109.97,1698.1,34.6
5010419,"HP 17 17.3"" Ci3 SV",9P521UA#ABA,9P521UA#ABA,1099.99,0,0,0,0,0,0,0,0,0,2024-12-06,2025-01-21,728.19,1037.73,29.8
5010420,"HP 255 G10 15.6"" R7 Pro",A1WC3UA#ABA,A1WC3UA#ABA,1599.99,0,0,0,0,0,0,0,0,0,2024-10-15,2025-02-19,894.46,1509.42,40.7
5010421,"HP 14-EP0792 Ci3 14"" BL",9S498UA#ABA,9S498UA#ABA,799.99,0,0,0,0,0,0,0,0,0,2024-08-30,2025-02-10,466.82,754.71,38.1
5010422,"Asus VivoBook Ci9 15.6""",K5504VA-PB99-SL,K5504VA-PB99-SL,2499.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-08-16,1563.6,2358.48,33.7
5010423,"Lenovo YOGA 7 14"" R5 GY TOUCH",83DK000DUS,83DK000DUS,1449.98,0,0,0,0,0,0,0,0,0,2024-07-12,2025-01-22,961.44,1367.91,29.7
5010424,"HP Dragonfly Pro 14"" Ryzen7 WT",889T1AA#ABA,889T1AA#ABA,1999.99,0,0,0,0,0,0,0,-1,0,2025-07-25,2025-08-07,1223.75,1886.78,35.1
5010425,"HP DRAGONFLY PRO 14"" Ryzen7 BK",889T2AA#ABA,889T2AA#ABA,1849.99,2,0,0,0,0,2,0,0,0,2024-08-30,2025-01-21,1216.86,1745.27,30.3
5010426,Dell Inspiron 3520 15.6 Ci5 BK,6R6NK,6R6NK,1199.99,0,0,0,0,0,0,0,-1,0,2024-07-12,2024-11-09,740.65,1132.07,34.6
5010427,Dell Inspiron 3520 15.6 Ci3 BK,8JTD9,8JTD9,899.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-10-04,620.22,849.05,27
5010428,HP 15-FC0030 AMD R3 SV Touch,7Q257UA#ABA,7Q257UA#ABA,899.99,0,0,0,0,0,0,0,0,0,2024-07-12,2024-08-31,560,849.05,34
5010429,WD MyPassport 4TB USB3.2 RD,WDBPKJ0040BRD,WDBPKJ0040BRD-WESN,299.99,0,0,0,0,0,0,0,0,0,2024-08-14,2025-02-17,189.38,283.01,33.1
5010430,WD MyPassport 4TB USB3.2 BL,WDBPKJ0040BBL,WDBPKJ0040BBL-WESN,299.99,0,0,0,0,0,0,0,0,0,2024-08-14,2024-11-22,188.98,283.01,33.2
5010431,Kingston XS2000 2TB SSD,SXS2000/2000G,SXS2000/2000G,499.99,0,0,0,0,0,0,0,0,0,2024-08-14,2025-10-30,341.42,471.69,27.6
5010432,Sabrent USB 3.0 Card Reader,CR-T2MS-GRY,CR-T2MS-GRY,14.99,0,0,0,0,0,0,0,0,0,,,8.3,14.14,41.3
5010433,Sabrent USB-C to HDMI Adapter,DA-HDMC,DA-HDMC,39.99,16,7,8,1,0,0,0,0,0,2024-08-14,2026-04-01,22.5,37.73,40.4
5010434,SanDisk Ultra SDHC card 32GB,SDSDUNR-032G-GN,SDSDUNR-032G-GN3IN,14.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-05-22,8.64,14.14,38.9
5010435,SanDisk Ultra SDHC card 64GB,SDSDUNR-064G-GN,SDSDUNR-064G-GN3IN,19.99,0,0,0,0,0,0,0,0,0,2024-07-10,2025-06-11,11.76,18.86,37.6
5010436,JBL PartyBox Stage 320,JBLPBSTAGE320AM,JBLPBSTAGE320AM,1099.99,0,0,0,0,0,0,0,0,0,2024-07-10,2026-01-30,715.56,1037.73,31
5010437,Samsung Galaxy Tab A9 64GB GP,SM-X110NZAAL15,SM-X110NZAAL15,289.99,2,0,0,0,0,2,0,0,0,2025-11-07,2026-02-04,195.46,273.58,28.6
5010438,Benfei HDMI to DP Adapter,B0BYJP8QQG,B0BYJP8QQG,69.99,0,0,0,0,0,0,0,0,0,2024-07-10,2024-11-20,48.9,66.03,25.9
5010439,Benfei 4K DP to HDMI 6ft Cable,B0DK7L3VSZ,B0DK7L3VSZ,29.99,1,1,0,0,0,0,0,0,0,2025-12-12,2026-03-25,10.77,28.29,61.9
5010440,Samsung Galaxy Tab A9 64GB SL,SM-X110NZSAL15,SM-X110NZSAL15,390,0,0,0,0,0,0,0,0,0,2024-07-10,2025-01-30,228.9,367.92,37.8
